danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.743,0.495,7,-6.992,0,0.0375,0.2,8.23e-06,0.103,0.512,134.933,audio_features,5SHXikmjPwChjvpVIeYkMf,spotify:track:5SHXikmjPwChjvpVIeYkMf,https://api.spotify.com/v1/tracks/5SHXikmjPwChjvpVIeYkMf,https://api.spotify.com/v1/audio-analysis/5SHXikmjPwChjvpVIeYkMf,176135,3
0.525,0.526,5,-7.03,1,0.0534,0.634,0.127,0.103,0.562,85.274,audio_features,1wUnuiXMMvhudmzvcCtlZP,spotify:track:1wUnuiXMMvhudmzvcCtlZP,https://api.spotify.com/v1/tracks/1wUnuiXMMvhudmzvcCtlZP,https://api.spotify.com/v1/audio-analysis/1wUnuiXMMvhudmzvcCtlZP,36227,3
0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137,audio_features,2LlOeW5rVcvl3QcPNPcDus,spotify:track:2LlOeW5rVcvl3QcPNPcDus,https://api.spotify.com/v1/tracks/2LlOeW5rVcvl3QcPNPcDus,https://api.spotify.com/v1/audio-analysis/2LlOeW5rVcvl3QcPNPcDus,225313,4
0.636,0.697,1,-7.992,1,0.0692,0.063,6.15e-06,0.204,0.197,75.017,audio_features,7FzP0ZPkQZpV5rauVyb7R6,spotify:track:7FzP0ZPkQZpV5rauVyb7R6,https://api.spotify.com/v1/tracks/7FzP0ZPkQZpV5rauVyb7R6,https://api.spotify.com/v1/audio-analysis/7FzP0ZPkQZpV5rauVyb7R6,140028,4
0.572,0.681,0,-5.049,1,0.0353,0.00878,4.62e-06,0.205,0.158,149.981,audio_features,4hZi9952OTtYQnXo2FJT6C,spotify:track:4hZi9952OTtYQnXo2FJT6C,https://api.spotify.com/v1/tracks/4hZi9952OTtYQnXo2FJT6C,https://api.spotify.com/v1/audio-analysis/4hZi9952OTtYQnXo2FJT6C,106619,4
0.671,0.588,7,-4.675,1,0.0299,0.617,0.0,0.111,0.543,96.965,audio_features,4s8BIKx4Zh6ryAEz8RTlaU,spotify:track:4s8BIKx4Zh6ryAEz8RTlaU,https://api.spotify.com/v1/tracks/4s8BIKx4Zh6ryAEz8RTlaU,https://api.spotify.com/v1/audio-analysis/4s8BIKx4Zh6ryAEz8RTlaU,311765,4
0.767,0.662,5,-4.856,0,0.0578,0.103,0.0,0.123,0.259,143.943,audio_features,3OGCNLxpBmTYRxPZg2yDE5,spotify:track:3OGCNLxpBmTYRxPZg2yDE5,https://api.spotify.com/v1/tracks/3OGCNLxpBmTYRxPZg2yDE5,https://api.spotify.com/v1/audio-analysis/3OGCNLxpBmTYRxPZg2yDE5,193333,4
0.404,0.788,2,-4.355,1,0.0535,0.00518,1.71e-06,0.17,0.608,208.138,audio_features,3jhV8I9sIPXsjPs2ZOnSaf,spotify:track:3jhV8I9sIPXsjPs2ZOnSaf,https://api.spotify.com/v1/tracks/3jhV8I9sIPXsjPs2ZOnSaf,https://api.spotify.com/v1/audio-analysis/3jhV8I9sIPXsjPs2ZOnSaf,176427,4
0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,audio_features,4nFrcGM7MY1mpoQCC7Kefj,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/tracks/4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/audio-analysis/4nFrcGM7MY1mpoQCC7Kefj,192936,4
0.547,0.855,7,-4.7,1,0.0597,0.0164,0.0,0.144,0.282,131.073,audio_features,4e3ZNTAV6PCrdYMUrUlMpQ,spotify:track:4e3ZNTAV6PCrdYMUrUlMpQ,https://api.spotify.com/v1/tracks/4e3ZNTAV6PCrdYMUrUlMpQ,https://api.spotify.com/v1/audio-analysis/4e3ZNTAV6PCrdYMUrUlMpQ,266467,4
0.763,0.468,11,-13.288,0,0.129,0.146,0.869,0.108,0.512,97.599,audio_features,424DkevE18QJazwlljiTD4,spotify:track:424DkevE18QJazwlljiTD4,https://api.spotify.com/v1/tracks/424DkevE18QJazwlljiTD4,https://api.spotify.com/v1/audio-analysis/424DkevE18QJazwlljiTD4,134853,3
0.799,0.751,8,-3.848,1,0.313,0.0543,0.0,0.432,0.72,131.073,audio_features,3h4HlcmWdexWJ6SSyZG67E,spotify:track:3h4HlcmWdexWJ6SSyZG67E,https://api.spotify.com/v1/tracks/3h4HlcmWdexWJ6SSyZG67E,https://api.spotify.com/v1/audio-analysis/3h4HlcmWdexWJ6SSyZG67E,132566,4
0.839,0.581,5,-5.998,0,0.132,0.342,0.0,0.0764,0.559,119.979,audio_features,5SGWCqheDXPlYnv9aQs795,spotify:track:5SGWCqheDXPlYnv9aQs795,https://api.spotify.com/v1/tracks/5SGWCqheDXPlYnv9aQs795,https://api.spotify.com/v1/audio-analysis/5SGWCqheDXPlYnv9aQs795,142206,4
0.683,0.216,1,-11.005,1,0.0388,0.567,0.00105,0.0756,0.311,119.951,audio_features,52DudaVZObvmBgEX6IObHX,spotify:track:52DudaVZObvmBgEX6IObHX,https://api.spotify.com/v1/tracks/52DudaVZObvmBgEX6IObHX,https://api.spotify.com/v1/audio-analysis/52DudaVZObvmBgEX6IObHX,205432,3
0.851,0.642,1,-5.281,1,0.216,0.0658,0.0,0.0713,0.701,143.091,audio_features,7iTTWHbr4tAlsRJN4m4bay,spotify:track:7iTTWHbr4tAlsRJN4m4bay,https://api.spotify.com/v1/tracks/7iTTWHbr4tAlsRJN4m4bay,https://api.spotify.com/v1/audio-analysis/7iTTWHbr4tAlsRJN4m4bay,148115,4
0.552,0.774,10,-3.685,1,0.0401,0.215,0.0,0.126,0.194,75.07,audio_features,2E0bqoMlIb2xmFyZHRjtzK,spotify:track:2E0bqoMlIb2xmFyZHRjtzK,https://api.spotify.com/v1/tracks/2E0bqoMlIb2xmFyZHRjtzK,https://api.spotify.com/v1/audio-analysis/2E0bqoMlIb2xmFyZHRjtzK,182707,4
0.65,0.526,1,-28.31,1,0.109,0.00248,0.958,0.104,0.0185,195.402,audio_features,6wcOZYN94DqWv7IbWuO9V4,spotify:track:6wcOZYN94DqWv7IbWuO9V4,https://api.spotify.com/v1/tracks/6wcOZYN94DqWv7IbWuO9V4,https://api.spotify.com/v1/audio-analysis/6wcOZYN94DqWv7IbWuO9V4,151486,3
0.576,0.57,7,-7.925,1,0.0434,0.362,0.0,0.0668,0.378,147.803,audio_features,4ABYxlb92WBIjHu7TIKmml,spotify:track:4ABYxlb92WBIjHu7TIKmml,https://api.spotify.com/v1/tracks/4ABYxlb92WBIjHu7TIKmml,https://api.spotify.com/v1/audio-analysis/4ABYxlb92WBIjHu7TIKmml,306062,4
0.742,0.37,2,-6.311,1,0.0309,0.465,0.0,0.105,0.597,97.534,audio_features,6tEl8GwFJEFyxZAO1ibTRF,spotify:track:6tEl8GwFJEFyxZAO1ibTRF,https://api.spotify.com/v1/tracks/6tEl8GwFJEFyxZAO1ibTRF,https://api.spotify.com/v1/audio-analysis/6tEl8GwFJEFyxZAO1ibTRF,167692,3
0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,audio_features,2hNQDbZcN3vqRAuwiz7poI,spotify:track:2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/tracks/2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/audio-analysis/2hNQDbZcN3vqRAuwiz7poI,172853,4
0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,audio_features,4uOBL4DDWWVx4RhYKlPbPC,spotify:track:4uOBL4DDWWVx4RhYKlPbPC,https://api.spotify.com/v1/tracks/4uOBL4DDWWVx4RhYKlPbPC,https://api.spotify.com/v1/audio-analysis/4uOBL4DDWWVx4RhYKlPbPC,161240,4
0.637,0.742,6,-5.723,1,0.0425,0.0625,7.74e-06,0.097,0.518,76.969,audio_features,7yyRhjoCsdt5dDpFz2CImD,spotify:track:7yyRhjoCsdt5dDpFz2CImD,https://api.spotify.com/v1/tracks/7yyRhjoCsdt5dDpFz2CImD,https://api.spotify.com/v1/audio-analysis/7yyRhjoCsdt5dDpFz2CImD,163872,4
0.794,0.635,6,-6.323,0,0.242,0.0379,0.0,0.344,0.752,80.038,audio_features,2m3Fqmw1mfs39KklPmjq79,spotify:track:2m3Fqmw1mfs39KklPmjq79,https://api.spotify.com/v1/tracks/2m3Fqmw1mfs39KklPmjq79,https://api.spotify.com/v1/audio-analysis/2m3Fqmw1mfs39KklPmjq79,403500,4
0.564,0.874,1,-1.353,0,0.105,0.119,3.9e-05,0.24,0.809,121.001,audio_features,6tg97bZpaIpDSEcWMGXfOT,spotify:track:6tg97bZpaIpDSEcWMGXfOT,https://api.spotify.com/v1/tracks/6tg97bZpaIpDSEcWMGXfOT,https://api.spotify.com/v1/audio-analysis/6tg97bZpaIpDSEcWMGXfOT,265999,4
0.762,0.895,8,-4.562,1,0.0737,0.00618,0.145,0.203,0.755,125.979,audio_features,1aNUSKBe6UMyMk3pEu9ws7,spotify:track:1aNUSKBe6UMyMk3pEu9ws7,https://api.spotify.com/v1/tracks/1aNUSKBe6UMyMk3pEu9ws7,https://api.spotify.com/v1/audio-analysis/1aNUSKBe6UMyMk3pEu9ws7,182857,4
0.86,0.486,11,-10.338,1,0.176,0.484,0.0,0.104,0.877,134.992,audio_features,5iwUwADk4uQUvgMF6PlTRl,spotify:track:5iwUwADk4uQUvgMF6PlTRl,https://api.spotify.com/v1/tracks/5iwUwADk4uQUvgMF6PlTRl,https://api.spotify.com/v1/audio-analysis/5iwUwADk4uQUvgMF6PlTRl,177778,4
0.701,0.558,1,-5.546,1,0.264,0.0161,0.0725,0.288,0.432,156.042,audio_features,39xDX63yonTblgoHdTKLtI,spotify:track:39xDX63yonTblgoHdTKLtI,https://api.spotify.com/v1/tracks/39xDX63yonTblgoHdTKLtI,https://api.spotify.com/v1/audio-analysis/39xDX63yonTblgoHdTKLtI,124567,4
0.831,0.439,5,-7.892,0,0.323,0.199,0.00153,0.133,0.353,105.104,audio_features,3MbOT5mzE94Ne0Hv51akoS,spotify:track:3MbOT5mzE94Ne0Hv51akoS,https://api.spotify.com/v1/tracks/3MbOT5mzE94Ne0Hv51akoS,https://api.spotify.com/v1/audio-analysis/3MbOT5mzE94Ne0Hv51akoS,175671,4
0.659,0.823,4,-5.77,0,0.0415,0.0174,1.82e-06,0.11,0.405,112.931,audio_features,41cv1emXVm5Su4DWvltXa6,spotify:track:41cv1emXVm5Su4DWvltXa6,https://api.spotify.com/v1/tracks/41cv1emXVm5Su4DWvltXa6,https://api.spotify.com/v1/audio-analysis/41cv1emXVm5Su4DWvltXa6,183680,4
0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,audio_features,7oDd86yk8itslrA9HRP2ki,spotify:track:7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/tracks/7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/audio-analysis/7oDd86yk8itslrA9HRP2ki,232857,4
0.425,0.607,4,-5.264,0,0.0344,0.774,0.0,0.11,0.522,111.393,audio_features,4kvDU8vfvxupVezsVPag5v,spotify:track:4kvDU8vfvxupVezsVPag5v,https://api.spotify.com/v1/tracks/4kvDU8vfvxupVezsVPag5v,https://api.spotify.com/v1/audio-analysis/4kvDU8vfvxupVezsVPag5v,232307,4
0.618,0.83,1,-4.614,1,0.323,0.0682,0.0,0.121,0.443,82.885,audio_features,3EN9CgupFLmuwmHYUPq0ny,spotify:track:3EN9CgupFLmuwmHYUPq0ny,https://api.spotify.com/v1/tracks/3EN9CgupFLmuwmHYUPq0ny,https://api.spotify.com/v1/audio-analysis/3EN9CgupFLmuwmHYUPq0ny,185117,4
0.795,0.341,7,-7.869,0,0.166,0.59,6.53e-05,0.12,0.313,119.872,audio_features,1cFKKdG6gmpptMBFxasJOE,spotify:track:1cFKKdG6gmpptMBFxasJOE,https://api.spotify.com/v1/tracks/1cFKKdG6gmpptMBFxasJOE,https://api.spotify.com/v1/audio-analysis/1cFKKdG6gmpptMBFxasJOE,208040,4
0.713,0.915,7,-2.703,0,0.0764,0.124,0.0,0.345,0.957,148.061,audio_features,1SlPNQ3vAF56AiHr6Ul6jM,spotify:track:1SlPNQ3vAF56AiHr6Ul6jM,https://api.spotify.com/v1/tracks/1SlPNQ3vAF56AiHr6Ul6jM,https://api.spotify.com/v1/audio-analysis/1SlPNQ3vAF56AiHr6Ul6jM,147784,3
0.727,0.677,7,-2.871,1,0.0325,0.248,0.0,0.143,0.639,118.995,audio_features,5xXqyjLicvEpch72qEryFT,spotify:track:5xXqyjLicvEpch72qEryFT,https://api.spotify.com/v1/tracks/5xXqyjLicvEpch72qEryFT,https://api.spotify.com/v1/audio-analysis/5xXqyjLicvEpch72qEryFT,242473,4
0.633,0.454,9,-8.016,0,0.0875,0.739,0.0,0.148,0.282,74.828,audio_features,5ydjxBSUIDn26MFzU3asP4,spotify:track:5ydjxBSUIDn26MFzU3asP4,https://api.spotify.com/v1/tracks/5ydjxBSUIDn26MFzU3asP4,https://api.spotify.com/v1/audio-analysis/5ydjxBSUIDn26MFzU3asP4,179560,4
0.735,0.442,2,-9.529,0,0.0719,0.68,0.0011,0.0992,0.277,128.013,audio_features,2UU11hvjN1JIn4iihEodNT,spotify:track:2UU11hvjN1JIn4iihEodNT,https://api.spotify.com/v1/tracks/2UU11hvjN1JIn4iihEodNT,https://api.spotify.com/v1/audio-analysis/2UU11hvjN1JIn4iihEodNT,149853,4
0.783,0.768,11,-8.471,0,0.157,0.00198,0.0,0.171,0.267,143.071,audio_features,3FhZPYvMGSjFc6boVYKlCv,spotify:track:3FhZPYvMGSjFc6boVYKlCv,https://api.spotify.com/v1/tracks/3FhZPYvMGSjFc6boVYKlCv,https://api.spotify.com/v1/audio-analysis/3FhZPYvMGSjFc6boVYKlCv,124806,4
0.697,0.22,0,-13.696,1,0.042,0.703,0.0,0.0891,0.194,129.966,audio_features,5uu2OCGGrTRS1sIvlMgKwe,spotify:track:5uu2OCGGrTRS1sIvlMgKwe,https://api.spotify.com/v1/tracks/5uu2OCGGrTRS1sIvlMgKwe,https://api.spotify.com/v1/audio-analysis/5uu2OCGGrTRS1sIvlMgKwe,145438,4
0.882,0.934,8,-1.479,0,0.0501,0.292,0.0024,0.0549,0.611,130.032,audio_features,35FW5OEe4p38LdjK1KqT2X,spotify:track:35FW5OEe4p38LdjK1KqT2X,https://api.spotify.com/v1/tracks/35FW5OEe4p38LdjK1KqT2X,https://api.spotify.com/v1/audio-analysis/35FW5OEe4p38LdjK1KqT2X,171761,4
0.731,0.605,1,-5.01,1,0.19,0.067,7.7e-06,0.177,0.413,132.946,audio_features,41bmnQZoDMQdDh5zyomtW7,spotify:track:41bmnQZoDMQdDh5zyomtW7,https://api.spotify.com/v1/tracks/41bmnQZoDMQdDh5zyomtW7,https://api.spotify.com/v1/audio-analysis/41bmnQZoDMQdDh5zyomtW7,216704,4
0.649,0.667,1,-7.799,0,0.123,0.0941,0.0,0.121,0.826,141.967,audio_features,1dbar1XukTbn7FQzQTqDQK,spotify:track:1dbar1XukTbn7FQzQTqDQK,https://api.spotify.com/v1/tracks/1dbar1XukTbn7FQzQTqDQK,https://api.spotify.com/v1/audio-analysis/1dbar1XukTbn7FQzQTqDQK,202817,4
0.515,0.781,4,-2.608,1,0.0535,0.00192,0.0,0.054,0.57,139.846,audio_features,6dTA6y0C2ReQklntzZl8l3,spotify:track:6dTA6y0C2ReQklntzZl8l3,https://api.spotify.com/v1/tracks/6dTA6y0C2ReQklntzZl8l3,https://api.spotify.com/v1/audio-analysis/6dTA6y0C2ReQklntzZl8l3,267653,4
0.682,0.764,1,-6.314,1,0.0327,0.000779,0.0089,0.373,0.248,125.018,audio_features,4GL9GMX9t7Qkprvf1YighZ,spotify:track:4GL9GMX9t7Qkprvf1YighZ,https://api.spotify.com/v1/tracks/4GL9GMX9t7Qkprvf1YighZ,https://api.spotify.com/v1/audio-analysis/4GL9GMX9t7Qkprvf1YighZ,258843,4
0.885,0.576,10,-7.17,0,0.238,0.0695,0.000235,0.0993,0.805,76.004,audio_features,15sNe8FD178zMsVz6ug0AS,spotify:track:15sNe8FD178zMsVz6ug0AS,https://api.spotify.com/v1/tracks/15sNe8FD178zMsVz6ug0AS,https://api.spotify.com/v1/audio-analysis/15sNe8FD178zMsVz6ug0AS,176840,4
0.59,0.688,2,-6.512,1,0.0467,0.000171,0.0,0.134,0.155,77.999,audio_features,3YBU7JlsPHIXhEuc7OXrIT,spotify:track:3YBU7JlsPHIXhEuc7OXrIT,https://api.spotify.com/v1/tracks/3YBU7JlsPHIXhEuc7OXrIT,https://api.spotify.com/v1/audio-analysis/3YBU7JlsPHIXhEuc7OXrIT,148761,4
0.558,0.657,1,-4.853,1,0.232,0.132,0.0,0.147,0.5,91.306,audio_features,2hkcNrUwTVwKqjfUO1Kx3d,spotify:track:2hkcNrUwTVwKqjfUO1Kx3d,https://api.spotify.com/v1/tracks/2hkcNrUwTVwKqjfUO1Kx3d,https://api.spotify.com/v1/audio-analysis/2hkcNrUwTVwKqjfUO1Kx3d,177893,4
0.57,0.71,0,-4.526,1,0.0304,0.0898,0.0,0.292,0.752,172.719,audio_features,76kelNDs1ojicx1s6Urvck,spotify:track:76kelNDs1ojicx1s6Urvck,https://api.spotify.com/v1/tracks/76kelNDs1ojicx1s6Urvck,https://api.spotify.com/v1/audio-analysis/76kelNDs1ojicx1s6Urvck,193816,4
0.691,0.711,1,-4.982,1,0.22,0.00148,0.0,0.341,0.195,139.764,audio_features,5I8LS9jiW5xju1lzakh1s3,spotify:track:5I8LS9jiW5xju1lzakh1s3,https://api.spotify.com/v1/tracks/5I8LS9jiW5xju1lzakh1s3,https://api.spotify.com/v1/audio-analysis/5I8LS9jiW5xju1lzakh1s3,192879,4
0.939,0.521,1,-7.468,1,0.379,0.195,0.0,0.201,0.515,124.995,audio_features,4EzkcqltSOxYE2lstuLOFs,spotify:track:4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/tracks/4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/audio-analysis/4EzkcqltSOxYE2lstuLOFs,133000,4
0.346,0.149,7,-12.156,1,0.0378,0.404,0.000117,0.104,0.259,155.422,audio_features,5S9hlmzNQwZuhynLfxZ8Lg,spotify:track:5S9hlmzNQwZuhynLfxZ8Lg,https://api.spotify.com/v1/tracks/5S9hlmzNQwZuhynLfxZ8Lg,https://api.spotify.com/v1/audio-analysis/5S9hlmzNQwZuhynLfxZ8Lg,207880,3
0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133,audio_features,0zo975x58DlXbZllWvfYhg,spotify:track:0zo975x58DlXbZllWvfYhg,https://api.spotify.com/v1/tracks/0zo975x58DlXbZllWvfYhg,https://api.spotify.com/v1/audio-analysis/0zo975x58DlXbZllWvfYhg,252386,4
0.485,0.545,11,-7.924,1,0.0336,0.0651,0.00547,0.0642,0.0385,150.185,audio_features,4Ls53fBNVfaXTROBi6X8Hw,spotify:track:4Ls53fBNVfaXTROBi6X8Hw,https://api.spotify.com/v1/tracks/4Ls53fBNVfaXTROBi6X8Hw,https://api.spotify.com/v1/audio-analysis/4Ls53fBNVfaXTROBi6X8Hw,123891,4
0.862,0.416,10,-7.795,1,0.286,0.0531,0.000373,0.151,0.25,107.49,audio_features,5xzOYsed90dyzNH7MSigpp,spotify:track:5xzOYsed90dyzNH7MSigpp,https://api.spotify.com/v1/tracks/5xzOYsed90dyzNH7MSigpp,https://api.spotify.com/v1/audio-analysis/5xzOYsed90dyzNH7MSigpp,133694,4
0.843,0.764,10,-2.494,0,0.0741,0.0356,0.0,0.0448,0.872,96.025,audio_features,6ejks4eS7DOoYW8hrpRcDV,spotify:track:6ejks4eS7DOoYW8hrpRcDV,https://api.spotify.com/v1/tracks/6ejks4eS7DOoYW8hrpRcDV,https://api.spotify.com/v1/audio-analysis/6ejks4eS7DOoYW8hrpRcDV,205145,4
0.628,0.497,2,-5.794,1,0.0271,0.114,0.0,0.112,0.157,114.704,audio_features,5VEnzMXc8ocZko4M4TqnR2,spotify:track:5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/tracks/5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/audio-analysis/5VEnzMXc8ocZko4M4TqnR2,208115,5
0.497,0.501,2,-4.141,1,0.03,0.305,0.0,0.377,0.669,109.732,audio_features,3upTB6o5YgeALHgDp3mzte,spotify:track:3upTB6o5YgeALHgDp3mzte,https://api.spotify.com/v1/tracks/3upTB6o5YgeALHgDp3mzte,https://api.spotify.com/v1/audio-analysis/3upTB6o5YgeALHgDp3mzte,239637,1
0.64,0.664,5,-5.966,1,0.122,0.000409,0.0,0.27,0.518,142.833,audio_features,6dhLnWxKnrrCszvUKRPkNq,spotify:track:6dhLnWxKnrrCszvUKRPkNq,https://api.spotify.com/v1/tracks/6dhLnWxKnrrCszvUKRPkNq,https://api.spotify.com/v1/audio-analysis/6dhLnWxKnrrCszvUKRPkNq,95687,4
0.594,0.304,7,-14.389,1,0.036,0.956,0.00579,0.119,0.308,122.636,audio_features,7EDcAz6iuKSkxH4VcC3Oko,spotify:track:7EDcAz6iuKSkxH4VcC3Oko,https://api.spotify.com/v1/tracks/7EDcAz6iuKSkxH4VcC3Oko,https://api.spotify.com/v1/audio-analysis/7EDcAz6iuKSkxH4VcC3Oko,158105,4
0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.883,audio_features,1HCdems7PQZRj42QDWLA0A,spotify:track:1HCdems7PQZRj42QDWLA0A,https://api.spotify.com/v1/tracks/1HCdems7PQZRj42QDWLA0A,https://api.spotify.com/v1/audio-analysis/1HCdems7PQZRj42QDWLA0A,321397,4
0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,0SftJDguUa1F5SsQwwkLw4,spotify:track:0SftJDguUa1F5SsQwwkLw4,https://api.spotify.com/v1/tracks/0SftJDguUa1F5SsQwwkLw4,https://api.spotify.com/v1/audio-analysis/0SftJDguUa1F5SsQwwkLw4,182293,4
0.686,0.689,9,-4.46,1,0.0548,0.311,0.0,0.147,0.758,84.016,audio_features,1EKZmfqveHKe78Isfk07w4,spotify:track:1EKZmfqveHKe78Isfk07w4,https://api.spotify.com/v1/tracks/1EKZmfqveHKe78Isfk07w4,https://api.spotify.com/v1/audio-analysis/1EKZmfqveHKe78Isfk07w4,166571,4
0.637,0.639,11,-7.832,0,0.0542,0.0926,0.00503,0.223,0.81,92.987,audio_features,1Fav4xZn60uGM3XmiHJmvT,spotify:track:1Fav4xZn60uGM3XmiHJmvT,https://api.spotify.com/v1/tracks/1Fav4xZn60uGM3XmiHJmvT,https://api.spotify.com/v1/audio-analysis/1Fav4xZn60uGM3XmiHJmvT,181482,4
0.565,0.203,2,-13.656,1,0.0332,0.902,0.0,0.115,0.408,93.213,audio_features,5PJH1U5Iie893v48Fl9yaC,spotify:track:5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/tracks/5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/audio-analysis/5PJH1U5Iie893v48Fl9yaC,180000,4
0.793,0.52,11,-7.457,0,0.0696,0.246,0.0,0.0878,0.309,107.014,audio_features,3p7XQpdt8Dr6oMXSvRZ9bg,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,https://api.spotify.com/v1/tracks/3p7XQpdt8Dr6oMXSvRZ9bg,https://api.spotify.com/v1/audio-analysis/3p7XQpdt8Dr6oMXSvRZ9bg,194926,4
0.348,0.45,1,-13.126,1,0.451,0.658,3.47e-06,0.102,0.497,178.65,audio_features,1VSJTVzLy3NfHQB6DpjKk9,spotify:track:1VSJTVzLy3NfHQB6DpjKk9,https://api.spotify.com/v1/tracks/1VSJTVzLy3NfHQB6DpjKk9,https://api.spotify.com/v1/audio-analysis/1VSJTVzLy3NfHQB6DpjKk9,194064,4
0.602,0.676,2,-11.385,1,0.0527,0.00624,0.826,0.0635,0.716,160.021,audio_features,1ckhUtD8nBH2ShPlU8w2nU,spotify:track:1ckhUtD8nBH2ShPlU8w2nU,https://api.spotify.com/v1/tracks/1ckhUtD8nBH2ShPlU8w2nU,https://api.spotify.com/v1/audio-analysis/1ckhUtD8nBH2ShPlU8w2nU,141335,4
0.763,0.814,9,-4.161,0,0.0684,0.0914,0.000103,0.0956,0.524,110.008,audio_features,4Xid2bPvFoMcwp6NeUT2Ap,spotify:track:4Xid2bPvFoMcwp6NeUT2Ap,https://api.spotify.com/v1/tracks/4Xid2bPvFoMcwp6NeUT2Ap,https://api.spotify.com/v1/audio-analysis/4Xid2bPvFoMcwp6NeUT2Ap,166420,4
0.821,0.341,8,-5.915,1,0.281,8.73e-05,0.00746,0.18,0.344,139.885,audio_features,1xemKSmCnH59ze3KX5wwgH,spotify:track:1xemKSmCnH59ze3KX5wwgH,https://api.spotify.com/v1/tracks/1xemKSmCnH59ze3KX5wwgH,https://api.spotify.com/v1/audio-analysis/1xemKSmCnH59ze3KX5wwgH,196653,4
0.479,0.218,0,-11.997,1,0.0375,0.737,3.22e-06,0.114,0.171,172.074,audio_features,3yn01PcU95PTbiZ3xvop2j,spotify:track:3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/tracks/3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/audio-analysis/3yn01PcU95PTbiZ3xvop2j,278671,4
0.714,0.428,6,-7.829,0,0.283,0.694,2.52e-06,0.0958,0.721,138.912,audio_features,0cZ9HBGWLZJS7UHCgWXOTZ,spotify:track:0cZ9HBGWLZJS7UHCgWXOTZ,https://api.spotify.com/v1/tracks/0cZ9HBGWLZJS7UHCgWXOTZ,https://api.spotify.com/v1/audio-analysis/0cZ9HBGWLZJS7UHCgWXOTZ,221508,4
0.443,0.555,7,-15.143,1,0.175,0.000689,8.16e-06,0.119,0.489,147.193,audio_features,3j9Ivwkg9sYcaR9mlnjsAX,spotify:track:3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/tracks/3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/audio-analysis/3j9Ivwkg9sYcaR9mlnjsAX,119895,4
0.881,0.551,2,-6.41,1,0.123,0.0205,0.16,0.19,0.196,119.951,audio_features,0FkD2FHEZrZIofVkY6XPFK,spotify:track:0FkD2FHEZrZIofVkY6XPFK,https://api.spotify.com/v1/tracks/0FkD2FHEZrZIofVkY6XPFK,https://api.spotify.com/v1/audio-analysis/0FkD2FHEZrZIofVkY6XPFK,126523,4
0.753,0.669,7,-4.914,0,0.104,0.0378,0.0,0.122,0.584,140.948,audio_features,0J1YRLYhTG1MBosjidD7OI,spotify:track:0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/tracks/0J1YRLYhTG1MBosjidD7OI,https://api.spotify.com/v1/audio-analysis/0J1YRLYhTG1MBosjidD7OI,247469,4
0.497,0.644,10,-4.309,1,0.0443,0.188,0.0,0.114,0.779,162.542,audio_features,5HR7yfhSCeoOHRQN05XnZQ,spotify:track:5HR7yfhSCeoOHRQN05XnZQ,https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ,https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ,169419,4
0.641,0.585,2,-6.836,1,0.0317,0.00276,0.000738,0.642,0.697,137.033,audio_features,2JqkpMe2eJToJNHEqkJeCu,spotify:track:2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/tracks/2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/audio-analysis/2JqkpMe2eJToJNHEqkJeCu,96350,4
